current,all_time,app_id,24_peak,title
2,15,498340,3,Shards of Azuria
2,15,500360,3,VRMultigames
2,15,509540,3,SVRVIVE: The Deus Helix
2,15,522020,5,Blue Effect VR
2,15,540060,5,Fabulous - Angela's Fashion Fever
2,15,542770,6,Castle Must Be Mine
2,15,558780,4,Sonya: The Great Adventure
2,14,32310,5,Indiana Jones and the Last Crusade
2,14,92810,3,SpaceChem - Demo
2,14,334190,2,Insanity's Blade
2,14,338960,5,Rescue Team 1
2,14,343730,4,Irrational Exuberance: Prologue
2,14,378030,2,Cardinal Quest 2
2,14,379600,4,Diner Mania
2,14,396860,2,Over The Hills And Far Away
2,14,411600,12,The Sentient
2,14,417920,9,Mistfal
2,14,516840,2,The Tale of Doris and the Dragon - Episode 1
2,14,521540,2,This World Unknown
2,14,563760,5,Nancy's Summer VR
2,14,619600,5,Wrecked: Get Your Ship Together
2,13,31860,5,Nancy Drew: Legend of the Crystal Skull
2,13,40410,2,AI War: Fleet Command - Demo
2,13,244830,4,Wing IDE 5
2,13,314720,8,ShaderTool
2,13,340210,4,Predestination
2,13,361320,3,Casino Inc
2,13,380810,2,Herald: An Interactive Period Drama
2,13,392330,3,Take Command - 2nd Manassas
2,13,450140,6,Seven Kingdoms: Ancient Adversaries
2,13,458930,4,Cloudlands : VR Minigolf Demo
2,13,487770,5,Hoops VR
2,13,523730,2,Sweet Volley High
2,13,555610,2,Gunmetal Arcadia Zero
2,13,565850,2,Turret Architect Demo
2,13,576650,5,Fovos VR
2,13,598470,10,Dungeon Creepster
2,12,3440,8,Rocket Mania! Deluxe
2,12,32750,4,Comanche 4
2,12,37700,5,Darkest of Days
2,12,201000,4,Geneforge 4
2,12,207510,3,Rayman Origins Demo
2,12,216670,3,Great Big War Game
2,12,322040,3,Cooking Academy Fire and Knives
2,12,420380,3,The Strike
2,12,425650,2,Halloween Forever
2,12,432260,6,Tiltagon
2,12,436130,3,TRON RUN/r Demo
2,12,517350,4,Squareface
2,12,546230,4,Xenus 2. White gold.
2,12,556640,4,Gladius
2,12,572050,5,Call to Power II
2,12,577280,4,SCALPERS: Turtle & the Moonshine Gang
2,12,588730,6,Majotori
2,12,612170,3,One Eyed Kutkh
2,11,3490,6,Venice
2,11,9030,5,Quake Mission Pack 2: Dissolution of Eternity
2,11,51010,5,My Tribe
2,11,292880,5,Robin's Quest
2,11,298860,3,POSTed: POSTAL 2 Development Kit
2,11,338330,2,Super Treasure Arena
2,11,338630,3,Wildlife Camp
2,11,361020,5,Luxor HD
2,11,395900,3,Backgammon Blitz
2,11,397750,5,Guided Meditation VR
2,11,413460,3,Draft Day Sports College Basketball 3
2,11,423460,3,Trainz Driver 2016
2,11,496490,3,Virtual Battlemap
2,11,504710,5,Music Maker 2017 Steam Edition
2,11,508380,5,Amnesia: Final Revelations
2,11,553450,8,The Purge Day
2,11,560370,5,SWAT 3: Tactical Game of the Year Edition
2,11,585970,3,Tank Assault X
2,10,3000,2,GTI Racing
2,10,3010,4,Xpand Rally
2,10,3570,4,Mystery P.I.: The New York Fortune
2,10,12510,4,Prison Tycoon 3: Lockdown
2,10,38130,4,Farm Frenzy 2
2,10,97110,2,Kohan: Immortal Sovereigns
2,10,206040,4,Avernum 5
2,10,286750,4,Zoo Empire
2,10,347000,4,InnerSpace
2,10,376760,6,Big Thinkers Kindergarten
2,10,439800,3,Clouds & Sheep 2
2,10,461410,5,Protonwar
2,10,528250,6,Patchwork
2,10,545010,4,Ishin no Arashi
2,10,547930,2,Precursors
2,10,550390,4,Kingdom of Aurelia: Mystery of the Poisoned Dagger
2,10,599630,6,Mountain Mind
2,10,619280,7,Gloom
2,9,3340,5,AstroPop Deluxe
2,9,3452,2,Typer Shark! Deluxe Demo
2,9,3960,5,Shattered Union
2,9,15260,2,Chessmaster: Grandmaster Edition
2,9,15270,2,Cold Fear
2,9,33180,6,Zombie Shooter 2
2,9,105100,3,Lume
2,9,202730,2,Dynamite Jack
2,9,288610,3,Kingdom Tales 2
2,9,294720,6,Putt-Putt and Fatty Bear's Activity Pack
2,9,362780,6,18 Wheels of Steel: Extreme Trucker 2
2,9,403100,3,Rescue Team 3
2,9,443970,3,S2ENGINE HD
2,9,521880,5,RPG Maker VX
2,9,554470,3,BladeShield
2,9,560350,2,Police Quest - SWAT
2,9,586460,4,Greyhound Manager 2 Rebooted
2,9,603890,3,Pain Train 2
2,9,625020,4,Fort Triumph Demo
2,8,16200,4,Virtual Families
2,8,37280,6,Wedding Dash 2: Rings Around the World
2,8,50820,3,Max and the Magic Marker
2,8,200060,3,Sacred 2: Fallen Angel (EU)
2,8,264420,3,Comicado
2,8,292820,4,Pajama Sam 4: Life Is Rough When You Lose Your Stuff!
2,8,372590,4,Grand Designer
2,8,376770,3,Big Thinkers 1st Grade
2,8,419700,2,AT SUNDOWN
2,8,425550,3,CyberLink PhotoDirector 7 Ultra
2,8,454140,5,First Person Tennis - The Real Tennis Simulator
2,8,470470,2,Birdsketball
2,8,495030,2,VR Battle Grid
2,8,497570,5,Building the Great Wall of China 2
2,8,501110,3,Mount Wingsuit
2,8,515880,4,001 Game Creator Demo
2,8,539400,4,My Mom is a Witch
2,8,556190,4,Seven Seas Solitaire
2,8,567780,4,Satellite Repairman
2,8,569810,3,LEAVES - The Return
2,8,572700,6,Nancy Drew: Sea of Darkness
2,8,595060,3,Lionheart: Legacy of the Crusader
2,8,602140,5,The Uncertain: VR Experience
2,8,618270,5,Spiritlands
2,7,250360,2,MovieWriterPro
2,7,263040,4,Bot Colony
2,7,303830,2,Motorcycle Club
2,7,403410,2,ARCADE GAME SERIES: Ms. PAC-MAN
2,7,469960,3,Destinations - Workshop Tools
2,7,509190,2,Rollout
2,7,514700,4,Mystery Case Files : 13th Skull  Collector's Edition
2,7,563980,3,Modbox Demo
2,7,567340,3,The Deal
2,7,571890,3,ShapeLab
2,7,575950,4,Blood Feed
2,7,580590,6,Cublast HD
2,7,600630,2,Spaceship Looter
2,7,612370,3,PAKO 2
2,6,36200,3,Cake Mania 3
2,6,332810,2,Midnight Mysteries: Witches of Abraham - Collector's Edition
2,6,405840,2,Stingray
2,6,435020,3,AFL Evolution
2,6,445730,2,Watch paint dry
2,6,480500,2,Dogfight Elite
2,6,550450,5,Sparkle Unleashed
2,6,583850,2,Punch! Home & Landscape Design Essentials v19
2,6,585500,3,Dick Wilde
2,6,588560,3,VRobot
2,6,624690,3,NEXT JUMP: Shmup Tactics
2,5,2330,3,Quake II: The Reckoning
2,5,36290,2,Super Granny 4
2,5,37270,3,Wandering Willows
2,5,90500,3,Guardians of Graxia
2,5,212370,2,Arctic Combat
2,5,341960,4,DP Animation Maker
2,5,378420,2,Jurassic Island: The Dinosaur Zoo
2,5,394490,2,Buildanauts
2,5,464950,2,Sumer
2,5,601490,3,Passengers: Awakening
2,4,12400,3,Baseball Mogul 2009
2,4,15720,2,Oddworld: Abe's Exoddus Demo
2,4,280850,2,Dollhouse
2,4,294710,2,Putt-Putt and Pep's Dog on a Stick
2,4,339010,3,Rising World Dedicated Server
2,4,370620,3,Onyx
2,4,376910,2,Hot Guns
2,4,393320,3,Typing Instructor Platinum 21
2,4,418060,4,Battle Riders
2,4,495680,2,Overdriven Reloaded
2,4,528160,3,Solstice Chronicles: MIA
2,4,575570,2,ICED
2,4,603780,4,- Arcane preRaise -
2,4,623570,2,PingBall
2,3,605170,3,GUNNVR Demo
2,3,626230,2,Ramify Demo
2,2,616110,2,SPACEPLAN
1,"53,002",245550,9,Free to Play
1,"6,052",222900,4,Dead Island: Epidemic
1,"2,798",344040,3,Voxelized
1,"2,299",338050,4,Anoxemia
1,"2,280",414580,13,Uriel's Chasm 2: 
1,"2,242",424830,5,Bell Ringer
1,"2,215",434250,13,Masked Shooters 2
1,"1,990",364690,7,SUPER DISTRO
1,"1,963",286120,5,QuestRun
1,"1,901",346950,105,The Dark Stone from Mebara
1,"1,867",257830,5,Violett
1,"1,846",307350,5,Nux
1,"1,741",238590,1,Loadout Campaign Beta
1,"1,713",349580,3,Burstfire
1,"1,710",292620,7,Pressured
1,"1,665",396530,3,Fireflies
1,"1,608",326120,8,Horizon Shift
1,"1,595",463520,1,Pristine world
1,"1,590",306350,8,Slipstream 5000
1,"1,519",273770,5,Game Tycoon 1.5
1,"1,513",414920,2,Corgi Warlock
1,"1,468",545470,476,Hover Hazard
1,"1,454",453980,185,Airstrike HD
1,"1,447",463180,1,Super Blue Fighter
1,"1,416",563140,138,Adventures of Hooi
1,"1,400",268240,4,Mechanic Escape
1,"1,381",284930,9,Speed Kills
1,"1,365",265750,3,Secret Ponchos
1,"1,321",403740,5,GabeN: The Final Decision
1,"1,272",509240,8,Lethal Brutal Racing
1,"1,262",356200,3,Keen Dreams
1,"1,257",535290,1,Super Happy Singh
1,"1,231",251970,1,Sins of a Dark Age
1,"1,223",263860,3,SPACECOM
1,"1,210",238240,7,Edge of Space
1,"1,202",334120,4,Armikrog
1,"1,197",322610,4,Sid Meier's Civilization: Beyond Earth Demo
1,"1,153",279720,18,The I of the Dragon
1,"1,102",384150,3,TeraBlaster
1,"1,060",293540,12,Guns and Robots
1,"1,039",328940,2,The Deer God
1,"1,010",535250,7,Space Journey
1,973,555430,10,On The Path
1,969,345120,4,Vox Populi Vox Dei 2
1,967,418460,6,Rising Storm 2: Vietnam
1,934,258200,4,Talisman: Prologue
1,930,450110,2,Amigdala
1,916,257890,96,Frozen Hearth
1,907,526920,7,SQUAKE
1,900,326180,5,Sinister City
1,899,493730,156,HardCube
1,897,392820,3,Wild Island Quest
1,888,578180,153,Lost Base Escape
1,874,359260,58,Green Moon
1,851,283290,9,Nosferatu: The Wrath of Malachi
1,851,555670,5,Infinitum
1,850,542720,8,Bubble Blowout
1,823,287120,8,Ionball 2 : Ionstorm
1,822,385270,307,Jet Racing Extreme
1,821,293010,3,Caribbean!
1,819,539440,40,Citalis
1,818,545860,3,Luke Sidewalker
1,803,542970,5,True Sight: Episode 1
1,798,234940,7,The 39 Steps
1,797,234490,4,Rush Bros
1,793,508670,41,Aircraft War X
1,752,313830,6,See No Evil
1,746,375620,4,CortexGear:AngryDroids
1,740,389810,2,Rubber and Lead
1,737,230050,10,DLC Quest
1,730,415490,26,Lemurzin
1,725,444250,3,Crown and Council
1,713,298260,5,Only If
1,705,257120,4,Not The Robots
1,699,291010,10,The Hat Man: Shadow Ward
1,690,596690,87,REVENGE: First Blood
1,686,416080,7,God Game : The Odyssey
1,685,353550,11,House of Caravan
1,676,405040,1,Cold Dreams
1,673,431840,23,3DRPG
1,669,380020,9,Three Heroes
1,669,495350,5,Woodle Tree 2: Worlds
1,639,400790,2,The Juicer
1,636,41100,5,Hammerfight
1,633,444260,43,Mindless Running
1,630,457450,17,Defend Your Crypt
1,628,558810,89,Doomed Kingdoms
1,617,456660,6,Heartomics: Slime & Friends
1,608,455970,4,Heartomics: Nokori
1,602,485490,5,Dungeon Journey
1,594,361550,4,Cradle
1,594,391310,8,Alien Attack: In Space
1,592,337420,3,Final Dusk
1,589,541100,102,Krampus
1,584,360480,2,Victory Command
1,584,575730,4,KEK Story
1,576,384550,5,Painters Guild
1,575,92100,6,DETOUR
1,572,331200,1,Grass Simulator
1,572,567680,6,The Pasture
1,570,344910,3,Sun Blast
1,569,295690,5,PARTICLE MACE
1,557,292630,16,Uriel's Chasm
1,549,545590,4,Button Tales
1,540,377140,5,Hide & Hold Out - H2o
1,538,408990,11,Timber and Stone
1,538,448350,29,Case #8
1,530,218740,7,Pid
1,523,571910,6,Nightmare
1,522,274620,13,Skara - The Blade Remains
1,515,377290,4,Biodrone Battle
1,514,549810,37,Bunny & Piggy
1,505,496920,9,Moirai
1,504,379290,1,Sumo Revise
1,499,453670,6,The Lost Souls
1,493,249950,4,Forge Quest
1,492,377870,22,DARIUSBURST Chronicle Saviours
1,492,378270,4,Putrefaction
1,490,251530,4,Anomaly Korea
1,478,410430,4,Morphine
1,477,542930,3,Painted Memories
1,472,416020,2,Heavy Gear Assault
1,471,315880,3,WTFast Gamers Private Network (GPN)
1,467,383930,3,Doorways: Holy Mountains of Flesh
1,465,287860,3,8-Bit Commando
1,462,363510,9,STAR-BOX: RPG Adventures in Space!
1,462,423760,2,Hit Tank PRO
1,458,319280,6,Yatagarasu Attack on Cataclysm
1,458,539360,4,Portal Key
1,454,431220,2,Porradaria 2: Pagode of the Night
1,448,552780,214,Dexodonex
1,443,211440,5,Adventures of Shuggy
1,441,419590,2,Tales from the Void
1,425,248470,2,Doorways: Prelude
1,425,310890,6,Breach & Clear: Deadline Rebirth (2016)
1,425,574030,14,Score a goal (Physical football)
1,423,290770,6,The Fall
1,417,517010,4,Aztecalypse
1,410,355660,5,RIDE: Game Demo
1,398,399790,7,Destiny Warriors
1,392,368970,146,Haywire on Fuel Station Zeta
1,391,11280,5,Penguins Arena: Sedna's World
1,388,371670,4,Rolling Sun
1,378,340460,3,Spartans Vs Zombies Defense
1,377,333120,4,Inside The Gear
1,376,390520,7,PewDiePie: Legend of the Brofist
1,375,459100,42,Epsilon corp.
1,374,255370,3,KickBeat Steam Edition
1,374,348460,2,Bierzerkers
1,370,503430,4,N0-EXIT
1,367,341500,7,Camera Obscura
1,362,18820,8,Zero Gear
1,358,338400,3,Teenage Mutant Ninja Turtles: Mutants in Manhattan
1,358,351140,2,Rustbucket Rumble
1,353,341860,6,SickBrick
1,348,80330,9,The Blackwell Legacy
1,343,384360,6,Fingered
1,342,19980,9,Prince of Persia
1,341,12340,2,Jack Keane
1,338,519870,5,Flying Pengy
1,336,227480,9,God Mode
1,333,327640,6,CaesarIA
1,328,444160,3,Bonsai
1,325,362410,4,Adam's Venture Chronicles
1,322,461570,10,The Last Photon
1,320,543140,14,Legend of Merchant
1,318,320540,9,Coffin Dodgers
1,317,461730,2,Blaite
1,316,258090,3,99 Spirits
1,315,393930,5,RoShamBo Arena
1,314,419090,4,Vector Strain
1,311,240440,4,Quadrilateral Cowboy
1,311,243220,3,FRACT OSC
1,311,258910,5,Citizens of Earth
1,309,360870,4,Ultimate Tic-Tac-Toe
1,306,405370,3,Sky Break
1,305,45500,5,Clickr
1,304,458000,4,March of the Living
1,303,237350,3,Frozen Cortex
1,303,404690,3,This Book Is A Dungeon
1,302,315810,6,eden*
1,300,391240,2,Forgotten Lore
1,297,450850,6,Cube Land Arena
1,296,367270,21,Angels Fall First
1,296,486690,26,Pastelia Stories
1,290,321260,3,Wickland
1,286,341720,2,Among Ripples
1,284,438920,6,Legends of Callasia
1,280,281150,2,Shadow Warrior Demo
1,279,490860,3,DashBored
1,276,311480,7,Vertical Drop Heroes HD
1,275,351800,3,Dev Guy
1,274,314380,3,Lantern Forge
1,273,207750,5,Symphony
1,271,274250,3,OlliOlli
1,270,2420,6,The Ship Single Player
1,270,405610,4,Flight of the Paladin
1,267,351720,3,Solar Division
1,266,428830,4,Save the Dodos
1,266,485440,6,Call Of The Mighty Warriors
1,264,72000,5,Closure
1,262,509570,4,In Celebration of Violence
1,254,477140,5,SparkDimension
1,252,369070,5,Slain: Back from Hell
1,251,91900,4,Post Apocalyptic Mayhem
1,251,244870,5,Electronic Super Joy
1,247,314320,6,GamersGoMakers
1,246,211580,5,Wanderlust: Rebirth
1,246,335790,2,Words for Evil
1,245,446390,5,Onechanbara Z2: Chaos
1,240,345060,1,Stay Alight
1,240,357200,16,500 Years Act 1
1,240,374030,6,Virginia
1,240,452420,9,Koihime Enbu
1,240,565880,5,Frozen Drift Race
1,238,326350,22,Maszyny Rolnicze 2015
1,238,526250,3,GEARGUNS - Tank offensive
1,237,210170,6,Spirits
1,237,249610,4,Galactic Arms Race
1,236,454100,9,Dungeon Escape
1,235,258890,4,Type:Rider
1,235,355410,3,Radium
1,228,404480,3,SC2VN - The eSports Visual Novel
1,226,251690,4,Speedball 2 HD
1,224,583760,11,Slash It 2
1,223,18400,4,Crazy Machines 2
1,223,252310,5,Syder Arcade
1,223,586970,9,Hungry Flame
1,221,448460,2,Crazy Killer
1,218,226120,4,Weird Worlds: Return to Infinite Space
1,218,348800,3,Chester One
1,215,105800,5,PixelJunk Eden
1,214,398890,1,Zombie Gotchi
1,213,229810,6,A Fistful of Gun
1,212,443420,4,Artificial Defense
1,212,585750,3,Chowdertwo
1,211,447970,2,Envoy
1,211,530740,4,Spareware
1,208,429600,5,Fairy Tale Mysteries: The Puppet Thief
1,207,211010,4,Alien Shooter 2 Conscription
1,207,397870,2,Arcane Sorcery
1,206,574080,5,Fog of War
1,203,370920,2,Cosmophony
1,202,328600,3,Frozen Synapse Prime
1,201,340540,11,TDP4:Team Battle
1,200,339110,3,Plith
1,200,376310,2,Otherland
1,200,399000,1,Porradaria Upgrade
1,200,489580,4,AWA
1,196,264380,7,Narcissu 1st & 2nd
1,196,286200,3,ReignMaker
1,196,299600,2,Dragon Fin Soup
1,196,398150,3,Ace of Protectors
1,195,423770,2,Our Love Will Grow
1,193,338000,3,Echoes+
1,193,362660,4,Blue Rose
1,192,501120,2,Clock Simulator
1,190,386700,2,The Oil Blue
1,190,435520,5,Sebastien Loeb Rally EVO Demo
1,189,356420,2,Interloper
1,189,470600,3,Video Blogger Story
1,188,485450,9,Ninja Stealth
1,187,363520,5,Goliath
1,187,450190,5,Maze Lord
1,187,554310,2,Rage Wars
1,185,319850,3,Bridge Constructor Medieval
1,184,209830,5,Lone Survivor: The Director's Cut
1,184,385710,14,INK
1,183,417290,4,Ghost of a Tale
1,183,557830,3,My Pet Rock
1,182,263400,4,War of the Human Tanks
1,182,312600,3,Rime Berta
1,182,467460,2,ZombieRush
1,179,299780,2,Noir Syndrome
1,178,342020,4,BiT Evolution
1,178,466740,5,ARAYA
1,177,267340,4,Beware Planet Earth
1,176,268320,2,Grapple
1,176,546200,4,Gnomes Garden 3: The thief of castles
1,175,365810,8,FLYING TIGERS: SHADOWS OVER CHINA
1,175,528070,6,Solitaire Beach Season
1,174,431750,3,Iron Sea Defenders
1,172,201040,4,Galcon Legends
1,172,270090,5,N.P.P.D. RUSH - The milk of Ultra violet
1,171,311190,4,Super Panda Adventures
1,171,316050,5,Rodina Demo
1,171,319480,9,Odallus: The Dark Call
1,171,540840,12,Lara Croft GO
1,170,320820,5,Toren
1,170,422650,5,Megamagic: Wizards of the Neon Age
1,169,343630,2,CroNix
1,169,359140,4,Kick Ass Commandos
1,169,408750,1,Starsphere
1,169,421810,5,OH! RPG!
1,168,211050,7,Battle vs Chess
1,168,283180,3,The Samaritan Paradox
1,167,509910,2,Night Vigil
1,164,400660,4,Reverse Crawl
1,163,317410,2,Color Symphony
1,162,96300,3,Ravaged Zombie Apocalypse
1,162,468560,6,Blind Trust
1,161,347670,3,Karate Master 2 Knock Down Blow
1,161,531240,2,Max Stern
1,160,268810,7,Paranormal State: Poison Spring Collector's Edition
1,160,319560,3,Reprisal Universe
1,160,364050,4,Face It - A game to fight inner demons
1,160,416320,5,Rescue Team 5
1,159,214610,5,Cherry Tree High Comedy Club
1,159,317510,2,Beyond Gravity
1,159,593200,9,The Adventures of Fei Duanmu 
1,158,440740,3,Tap Tap Legions - Epic battles within 5 seconds!
1,157,227560,4,Scourge: Outbreak
1,157,283040,2,Paper Dungeons
1,157,314590,3,room13
1,157,454230,2,SLG Remix
1,156,245150,3,The Novelist
1,156,304580,8,CITYCONOMY: Service for your City
1,156,425670,4,Seraph
1,155,227460,3,SteamDB Unknown App 227460
1,155,251850,2,Master Reboot
1,155,300300,2,Ichi
1,155,325370,3,Nova-111
1,154,344840,4,Gratuitous Space Battles 2
1,154,386160,5,Vampire of the Sands
1,151,2500,6,Shadowgrounds
1,150,296770,14,Real Boxing
1,150,423550,2,Day D: Tower Rush
1,150,489470,3,Hide and Secret Treasure of the Ages
1,149,312560,7,Xanadu Next
1,149,416640,2,Diabolical
1,149,432190,7,Chef Solitaire: USA
1,148,22610,10,Alien Breed: Impact
1,148,473140,5,BomberZone
1,147,402310,6,Overfall
1,146,464470,6,BloodGate
1,146,473970,5,Zombie City Defense 2
1,145,376140,3,SAGA
1,144,327880,4,Sublevel Zero
1,143,412940,4,Back to Dinosaur Island
1,142,3800,2,Advent Rising
1,142,244710,11,Shelter 1
1,142,401190,12,Dinosaur Hunt
1,141,339290,6,Castle
1,141,440340,3,Banzai Escape
1,141,523160,2,Alice's Patchworks 2
1,140,288370,5,Strike Suit Zero: Director's Cut
1,140,311910,11,DIG IT! - A Digger Simulator
1,139,285800,5,Braveland
1,139,436280,3,Sudoku Quest
1,139,448830,3,ASMR Universe
1,139,473450,2,The Narrator is a DICK
1,139,491260,3,Take Thy Throne
1,139,504130,4,Manual Samuel
1,138,290990,1,Flower Shop: Summer In Fairbrook
1,137,200910,5,Before the Echo
1,137,295490,1,Schrdinger's Cat and the Raiders of the Lost Quark
1,137,542740,7,Balloon Blowout
1,137,570500,1,Child Phobia: Nightcoming Fears
1,136,203810,3,Dear Esther
1,136,290530,5,Clandestine
1,136,373330,3,All Is Dust
1,135,251210,4,Hive
1,134,288330,5,RUNNING WITH RIFLES Demo
1,134,394540,7,Spaceport Hope
1,134,408640,3,CODE OF PRINCESS
1,133,218510,11,Planets Under Attack
1,133,281940,3,Woolfe - The Red Hood Diaries
1,133,312150,7,Wild Warfare
1,133,341530,2,Stardust Vanguards
1,132,265230,4,The Age of Decadence Demo
1,132,287020,5,Harvester
1,132,490300,1,Rabbit Island
1,132,585290,3,Lifeline
1,131,227260,5,DisplayFusion
1,131,314240,3,RPG Tycoon
1,131,431540,3,Frosty Kiss
1,130,321110,9,Fist of Jesus
1,130,336610,7,Outcast 1.1
1,130,341060,2,The Lady
1,130,444880,2,Death Stair
1,130,485560,1,POPixel
1,130,496550,2,Noob Squad
1,129,269890,3,AR-K
1,129,352950,4,Better Late Than DEAD
1,129,414950,2,Star Nomad 2
1,129,501760,4,Francisca
1,128,342130,2,Hashtag Dungeon
1,128,346640,4,Dead State Demo
1,128,352890,4,Caravan
1,127,259620,2,3079 -- Block Action RPG
1,126,269370,2,Reaper - Tale of a Pale Swordsman
1,125,290280,6,Volt
1,125,329770,2,4089: Ghost Within
1,125,339000,2,Ukrainian Ninja
1,125,473540,1,Raise Your Own Clone
1,125,543160,1,SuperMoose
1,125,589320,19,Catch a Lover
1,124,264320,1,Captain Morgane and the Golden Turtle
1,124,447310,4,Paper Train: Traffic
1,124,489900,4,Bayla Bunny
1,123,448290,3,Nefarious
1,123,487590,4,Pepe Porcupine
1,122,16730,6,Legendary
1,122,252670,8,Nihilumbra
1,121,306950,2,Heroes & Legends: Conquerors of Kolhar
1,121,312300,2,Heroes Rise: HeroFall
1,121,334210,4,Fortified
1,121,405500,6,Dangerous Golf
1,121,521210,5,Timore 5
1,121,542730,4,Block Blowout
1,120,251630,6,The Impossible Game
1,120,259390,3,Ballpoint Universe: Infinite
1,120,339120,2,Fork Parker's Holiday Profit Hike
1,120,527790,5,Cranium Conundrum
1,119,209390,2,Dungeonbowl Knockout Edition
1,119,295670,3,Hive Jump
1,119,375430,1,The Logomancer
1,118,368710,4,Power of Love
1,118,409560,1,Run Rabbit Run
1,117,264910,4,Project Zomboid Demo
1,117,272860,6,Next Car Game Throw-A-Santa + Sneak Peek 2.0
1,117,274010,14,Ship Simulator: Maritime Search and Rescue
1,117,292480,4,Magical Battle Festa
1,117,379960,3,Mahjong Pretty Girls Battle : School Girls Edition
1,116,205330,1,Law & Order: Legacies
1,116,250640,1,Croixleur Sigma
1,116,365660,4,OlliOlli2: Welcome to Olliwood
1,116,367350,17,Demon Hearts
1,116,373240,3,Black Sails
1,116,390290,7,Bulb Boy
1,116,391170,5,Void Invaders
1,116,488660,4,Just Deserts
1,115,353630,7,Oil Enterprise
1,115,550890,2,Repulsanoid
1,115,566990,8,Russian Car Driver
1,114,35480,6,Dwarfs!?
1,114,43500,3,M.U.D. TV
1,114,291390,3,Three Dead Zed
1,114,313240,4,Wilson Chronicles - Beta
1,114,322680,10,BLACKHOLE
1,113,260190,7,Marc Eck's Getting Up: Contents Under Pressure
1,113,421600,3,Ray Gigant
1,113,532660,2,Exteria
1,112,222140,6,Puddle
1,112,425340,3,Space Moth DX
1,112,498830,1,Mustache in Hell
1,111,305840,3,Shallow Space
1,111,337940,2,X-note
1,110,205020,7,Lumino City
1,110,304670,19,Aeon Command
1,110,380220,11,Hover Junkers
1,110,387060,4,Earth Overclocked
1,110,446990,4,The Huntsman: Winter's Curse
1,110,574580,2,To The Capital
1,109,253130,5,Rescue: Everyday Heroes
1,109,302490,3,Ballad of Solar
1,109,343090,6,SimpleRockets
1,109,378080,2,Rack N Ruin
1,109,385020,1,AoF Chess Club 2.0
1,108,211360,2,Offspring Fling!
1,108,318130,8,Doom & Destiny
1,108,355810,3,Centauri Sector
1,107,11200,6,Shadowgrounds: Survivor
1,107,392450,3,Silver Creek Falls - Chapter 1
1,107,476020,4,Reflection of Mine
1,107,542310,4,Escape the Game: Intro
1,106,256030,8,Shadows: Heretic Kingdoms
1,106,264560,5,Quest for Infamy
1,106,269690,4,RymdResa
1,106,315920,4,Stonerid
1,106,346970,17,OBEY
1,106,465170,4,Crime Secrets: Crimson Lily
1,105,92000,3,Hydrophobia: Prophecy
1,105,216110,6,Tiny Troopers
1,105,312960,3,Starion Tactics
1,105,377080,5,Hatoful Boyfriend: Holiday Star
1,104,338800,11,Seven Kingdoms 2 HD
1,104,410130,2,AGON - The Lost Sword of Toledo
1,103,214590,3,Fairy Bloom Freesia
1,103,573040,5,School of Talent: SUZU-ROUTE
1,102,21680,3,Bionic Commando Rearmed
1,102,252970,3,McDROID
1,102,522030,9,Eclipse: New Dawn for the Galaxy
1,101,353980,2,Ankh - Anniversary Edition
1,101,423880,5,Carpe Diem
1,100,219870,6,Football Superstars
1,100,252130,6,Divide by Sheep
1,100,338640,2,Subsiege
1,100,387850,6,Airport Madness 4
1,100,392060,2,BattleSouls
1,100,393750,3,POLLEN
1,100,493440,1,Thanatos
1,99,242800,2,Day One: Garry's Incident
1,99,284390,5,The Last Door - Collector's Edition
1,99,308580,2,Orborun
1,99,339690,1,Paperbound
1,98,287960,3,Yomi
1,98,303430,2,Roundabout
1,98,320840,3,Wings! Remastered Edition
1,98,359060,2,Switch Galaxy Ultra
1,98,398160,3,Shapes of Gray
1,96,294190,2,A-Men 2
1,96,446310,3,Sabres of Infinity
1,96,479150,1,BoX -containment-
1,96,484870,5,Battle Dome
1,95,211900,4,Conquest of Elysium 3
1,95,384940,3,Magical Brickout
1,95,397780,4,A Wise Use of Time
1,95,420270,2,Into the Void
1,94,238630,5,Fist Puncher
1,94,263080,6,Pixel Boy and the Ever Expanding Dungeon
1,94,371900,3,Pillar
1,94,407150,4,Trap Them - Sniper Edition
1,93,253690,5,Tiny Brains
1,93,373920,2,Eisenhorn: XENOS
1,93,395210,2,SKYHILL Demo
1,93,453770,3,Forgotten Tales: Day of the Dead
1,93,487580,4,Ludo Supremo
1,93,518650,3,illumine
1,92,414370,1,Raining Blobs
1,92,485500,3,Smithy
1,92,531730,4,Corona Blossom Vol.2 The Truth From Beyond
1,91,333490,9,Replay - VHS is not dead
1,91,346250,3,The Old Tree
1,91,370280,1,Season of 12 Colors
1,91,375790,2,Build 'n Bump
1,91,485660,2,Karma Miwa
1,91,487350,2,Pirate Pop Plus
1,91,493980,5,Green Ranch
1,91,498040,5,The Hidden Dragon
1,90,280890,2,GhostshipAftermath
1,90,521100,4,MinosMaze - The Minotaur's Labyrinth
1,90,539380,3,Think To Die 2
1,89,259870,1,OMG Zombies!
1,89,262470,1,Rollers of the Realm
1,89,294750,4,Anomaly Defenders
1,89,555450,5,Deus Ex: Breach
1,88,223490,6,Blockscape
1,88,341030,5,Colonial Conquest
1,87,446120,3,Bunker Punks
1,87,496260,5,Corona Blossom Vol.1 Gift From the Galaxy
